Time,Accel. Pedal[%],Ambient Pressure[psig],Boost (Pre-Throttle)[psig],Boost pressure (Target)[psig],Coolant Temp[F],Engine speed[rpm],Gear Actual[],HPFP (Target)[psig],HPFP Act.[psig],IAT[F],Ignition Cyl 1[deg],Ignition Timing 1[deg],Ignition Timing 2[deg],Ignition Timing 3[deg],Ignition Timing 4[deg],Knock Detected[0/1],LPFP Act. (Raw)[psig],Lambda[AFR],Lambda Act. (Bank 1)[AFR],Lambda Control Factor (Bank 1) - Faster[AFR],Load Act. (Rel.)[%],Load Target (Rel.)[%],MAF[lb/min],MAP[psig],Mass flow HFM[lb/min],Oil Temp[F],Relative Air Filling[%],STFT[],Throttle Angle[%],Vehicle Speed[mph],Wastegate Duty Cycle (Bank 1)[%],bootmod3_0.40.029_unknown,638df7bbd10b43b2d827be02
5.074,100,-0.1,18.5,19.1,212,5926,3,2882,2881,53,8.2,8.3,8.3,8.3,8.3,0,84,12.26,12.26,15.68,92.9,188.2,864.0,18.4,876.1,217,251,1.06,100,65,86,
5.114,100,-0.1,18.6,19.1,212,5960,3,2882,2890,53,8.2,8.3,8.3,8.3,8.3,0,84,12.24,12.24,15.65,92.9,187.5,864.0,18.3,874.4,217,251,1.06,100,66,86,
5.155,100,-0.1,18.5,19.0,212,5983,3,2882,2883,53,8.2,8.3,8.3,8.3,8.3,0,84,12.24,12.24,15.62,92.5,187.5,868.0,18.3,877.1,217,250,1.06,100,66,86,
5.194,100,-0.1,18.4,19.0,212,6003,3,2882,2872,53,8.2,8.3,8.3,8.3,8.3,0,84,12.33,12.33,15.69,92.1,186.7,868.0,18.3,879.6,217,249,1.06,100,66,86,
5.234,100,-0.1,18.4,19.0,212,6037,3,2882,2868,53,8.2,8.3,8.3,8.3,8.3,0,84,12.27,12.27,15.66,91.7,186.0,868.0,18.2,884.1,217,248,1.06,100,66,86,
5.285,100,-0.1,18.4,19.0,212,6069,3,2882,2872,53,8.2,8.3,8.3,8.3,8.3,0,84,12.29,12.29,15.68,91.4,185.2,868.0,18.2,882.1,217,248,1.06,100,66,86,
5.329,100,-0.1,18.3,19.0,212,6103,3,2882,2878,53,8.2,8.3,8.3,8.3,8.3,0,84,12.24,12.24,15.63,90.6,184.5,872.0,18.2,887.6,217,246,1.06,100,67,86,
5.375,100,-0.1,18.3,19.0,212,6126,3,2882,2889,53,8.2,8.8,8.8,8.8,8.8,0,84,12.24,12.29,15.64,90.6,183.7,872.0,18.1,885.6,217,246,1.06,100,67,86,
5.425,100,-0.1,18.3,19.0,212,6179,3,2882,2910,53,8.2,8.8,8.8,8.8,8.8,0,84,12.23,12.23,15.57,90.2,183.0,872.0,18.1,884.0,217,245,1.05,100,68,86,
5.474,100,-0.1,18.3,19.0,212,6200,3,2882,2915,53,8.2,8.8,8.8,8.8,8.8,0,84,12.29,12.29,15.60,89.8,182.2,872.0,18.0,883.8,217,243,1.06,100,68,86,
5.520,100,-0.1,18.2,18.9,212,6233,3,2882,2904,52,8.2,8.8,8.8,8.8,8.8,0,84,12.29,12.29,15.59,89.4,181.5,872.0,18.0,884.6,217,242,1.06,100,69,86,
5.564,100,-0.1,18.1,18.9,212,6265,3,2882,2907,52,8.2,8.8,8.8,8.8,8.8,0,84,12.28,12.28,15.60,89.0,180.7,876.0,18.0,885.2,217,241,1.06,100,69,86,
5.614,100,-0.1,18.1,18.9,212,6294,3,2882,2895,52,9.0,9.0,9.0,9.0,9.0,0,84,12.24,12.24,15.56,88.6,180.0,876.0,18.0,885.5,217,240,1.05,100,69,86,
5.664,100,-0.1,18.1,18.9,212,6326,3,2882,2877,52,9.0,9.5,9.5,9.5,9.5,0,84,12.34,12.34,15.63,88.2,178.5,876.0,17.9,888.4,217,239,1.06,100,69,86,
5.710,100,-0.1,18.2,18.9,212,6357,3,2882,2877,52,9.0,9.5,9.5,9.5,9.5,0,84,12.25,12.25,15.56,87.8,177.7,876.0,17.9,886.8,217,238,1.05,100,69,85,
5.755,100,-0.1,18.0,18.9,212,6381,3,2882,2867,52,9.0,9.5,9.5,9.5,9.5,0,84,12.35,12.35,15.64,87.5,177.0,876.0,17.8,887.5,217,237,1.06,100,70,85,
5.804,100,-0.1,17.9,18.9,211,6411,3,2882,2866,52,9.7,10.0,10.0,10.0,10.0,0,84,12.25,12.25,15.58,87.1,176.2,876.0,17.8,885.6,217,235,1.06,100,70,85,
5.849,100,-0.1,18.0,18.9,211,6447,3,2882,2888,52,9.7,10.0,10.0,10.0,10.0,0,84,12.28,12.28,15.57,86.7,175.5,876.0,17.7,886.2,217,235,1.05,100,71,85,
5.894,100,-0.1,17.8,18.8,211,6465,3,2882,2891,52,9.7,10.0,10.0,10.0,10.0,0,84,12.30,12.30,15.57,85.9,174.7,872.0,17.7,886.1,217,233,1.05,100,71,85,
5.944,100,-0.1,17.8,18.8,211,6503,3,2882,2892,52,10.5,10.5,10.5,10.5,10.5,0,84,12.34,12.34,15.62,85.5,173.2,872.0,17.6,886.7,217,233,1.06,100,72,85,
5.994,100,-0.1,17.7,18.8,211,6540,3,2882,2887,52,10.5,10.5,10.5,10.5,10.5,0,84,12.31,12.31,15.64,85.1,172.5,872.0,17.6,887.0,217,230,1.06,100,72,85,
6.044,100,-0.1,17.6,18.8,211,6560,3,2882,2894,52,10.5,10.5,10.5,10.5,10.5,0,84,12.31,12.31,15.65,84.3,171.7,872.0,17.5,890.4,217,229,1.06,100,72,85,
6.094,100,-0.1,17.6,18.8,211,6594,3,2882,2880,52,10.5,10.5,10.5,10.5,10.5,0,84,12.38,12.38,15.72,83.9,170.2,868.0,17.4,888.1,217,228,1.06,100,73,85,
6.144,100,-0.1,17.5,17.1,211,6628,3,2882,2869,52,9.7,9.8,9.8,9.8,9.8,0,84,12.36,12.36,15.74,83.2,168.0,860.0,17.1,886.4,217,227,1.07,83,73,83,
6.194,100,-0.1,17.5,16.1,211,6662,3,2882,2885,52,9.0,9.6,9.6,9.6,9.6,0,84,12.44,12.44,15.89,80.8,162.7,836.0,16.3,885.9,217,218,1.08,61,73,82,
6.244,100,-0.1,17.6,15.7,211,6683,3,2882,2899,52,9.7,9.8,9.8,9.8,9.8,0,84,12.44,12.44,16.02,78.9,158.2,820.0,15.7,880.6,217,214,1.08,50,73,81,
6.294,100,-0.1,18.7,14.0,211,6693,3,2882,2914,52,9.7,10.2,10.2,10.2,10.2,0,84,12.41,12.41,16.11,75.3,150.0,780.0,14.3,874.3,217,208,1.09,38,74,77,
6.344,100,-0.1,19.7,14.2,210,6729,3,2882,2892,52,12.7,13.4,13.4,13.4,13.4,0,84,12.29,12.29,16.13,71.8,144.7,756.0,13.4,846.0,217,198,1.09,33,74,78,
6.389,100,-0.1,20.3,11.7,210,6753,3,2882,2845,52,10.5,10.9,10.9,10.9,10.9,0,84,12.22,12.22,16.12,68.3,135.0,708.0,11.7,795.8,217,183,1.09,30,74,74,
6.429,100,-0.1,17.1,10.8,210,6769,3,2882,2879,52,13.5,13.6,13.6,13.6,13.6,0,84,12.33,12.33,16.25,63.6,127.5,668.0,10.3,301.4,217,175,1.10,28,75,72,
6.470,100,-0.1,13.9,10.2,210,6752,3,2882,2877,52,15.7,15.9,15.9,15.9,15.9,0,84,11.96,11.90,15.99,63.6,120.0,632.0,8.9,329.1,217,161,1.08,29,75,75,
6.509,100,-0.1,10.7,10.8,210,6765,3,2882,2899,52,15.7,15.9,15.9,15.9,15.9,0,84,11.77,11.77,15.64,58.9,117.7,620.0,8.3,399.0,217,158,1.06,35,75,81,
6.555,100,-0.1,8.0,10.3,210,6805,3,2882,2910,52,15.7,16.4,16.4,16.4,16.4,0,84,12.16,12.28,15.66,58.2,114.7,604.0,7.8,512.6,217,155,1.06,66,75,88,
6.604,100,-0.1,8.5,7.6,210,6855,3,2882,2934,52,10.5,10.7,10.7,10.7,10.7,0,84,12.86,12.89,16.18,55.4,115.5,612.0,8.1,786.9,217,151,1.10,89,76,74,
6.654,100,-0.1,10.5,5.4,210,6847,3,2882,2812,52,7.5,8.0,8.0,8.0,8.0,0,84,13.11,13.11,16.66,56.6,111.0,588.0,7.2,776.4,217,153,1.13,41,76,60,
6.705,100,-0.1,9.3,5.2,208,6819,4,2882,2875,52,15.0,15.4,15.4,15.4,15.4,0,84,12.70,12.62,16.65,52.7,102.0,540.0,5.2,369.0,217,146,1.12,33,76,61,
6.754,100,-0.1,6.8,5.5,208,6815,4,2882,2891,52,20.2,20.9,20.9,20.9,20.9,0,84,12.23,12.23,16.24,49.2,99.7,528.0,4.7,400.2,217,131,1.10,35,76,71,
6.799,100,-0.1,4.8,5.3,208,6799,4,2882,2825,52,-2.2,-2.4,-2.4,-2.4,-2.4,0,84,12.29,12.29,15.91,48.8,96.0,508.0,4.0,445.9,217,132,1.08,49,76,75,
6.839,100,-0.1,4.0,5.9,208,6705,4,2882,2937,52,6.7,7.4,7.4,7.4,7.4,0,84,13.76,13.94,14.70,47.2,96.7,504.0,3.9,492.2,217,129,1.00,75,76,88,
6.884,100,-0.1,4.2,7.6,208,6472,4,2882,2680,52,6.7,7.1,7.1,7.1,7.1,0,84,17.48,17.48,14.70,48.0,99.0,504.0,4.0,642.5,217,129,1.00,98,76,93,
6.929,100,-0.1,5.4,13.8,207,6204,4,2882,2800,52,2.2,2.6,2.6,2.6,2.6,0,84,18.57,18.57,14.70,53.1,108.7,520.0,5.0,622.8,217,137,1.00,100,76,99,
6.969,100,-0.1,6.5,19.3,207,5978,4,2882,2789,52,0.7,0.9,0.9,0.9,0.9,0,84,18.34,18.34,14.70,53.1,116.2,540.0,6.2,686.3,217,146,1.00,100,76,99,
7.014,100,-0.1,8.3,18.4,207,5712,4,2882,2738,52,15.0,15.0,15.0,15.0,15.0,0,84,18.98,18.98,14.70,57.8,128.2,564.0,7.6,735.6,217,161,1.00,100,77,99,
7.064,100,-0.1,10.6,18.4,207,5530,4,2882,2793,52,13.5,14.0,14.0,14.0,14.0,0,84,17.19,17.19,14.70,66.0,142.5,608.0,9.8,824.5,217,175,1.00,100,77,99,
7.114,100,-0.1,13.3,18.7,206,5627,4,2882,2931,52,12.0,12.5,12.5,12.5,12.5,0,84,13.02,13.02,14.70,72.2,158.2,684.0,12.6,853.2,217,208,1.00,100,77,93,
7.164,100,-0.1,14.9,18.8,206,5702,4,2882,2904,52,10.5,11.0,11.0,11.0,11.0,0,84,12.69,12.69,14.70,79.2,168.7,744.0,14.4,882.6,217,220,1.00,100,77,90,
7.214,90,-0.1,16.4,18.9,206,5704,4,2882,2861,52,9.7,10.0,10.0,10.0,10.0,0,84,12.68,12.68,14.72,83.9,177.0,784.0,15.9,871.1,217,230,1.00,100,78,87,
7.264,83,-0.1,17.0,19.0,206,5702,4,2882,2867,52,9.0,9.0,9.0,9.0,9.0,0,84,12.72,12.72,14.94,87.5,182.2,804.0,16.7,880.5,217,237,1.01,100,78,86,
7.315,80,-0.1,17.7,19.1,206,5699,4,2882,2892,52,8.2,8.5,8.5,8.5,8.5,0,84,12.61,12.61,15.13,90.2,186.0,820.0,17.3,871.2,217,248,1.02,100,79,87,
7.365,75,-0.1,17.9,19.1,206,5702,4,2882,2888,52,8.2,8.5,8.5,8.5,8.5,0,84,12.48,12.48,15.22,91.7,188.2,832.0,17.7,874.0,215,249,1.03,100,79,86,
7.415,70,-0.1,18.4,18.7,204,5711,4,2882,2898,52,7.5,8.0,8.0,8.0,8.0,0,84,12.45,12.45,15.34,92.9,189.7,840.0,17.9,882.8,215,252,1.04,100,79,84,
7.465,63,-0.1,18.4,17.4,204,5717,4,2882,2913,52,7.5,7.9,7.9,7.9,7.9,0,84,12.42,12.42,15.39,93.7,190.5,844.0,18.0,874.6,215,254,1.04,92,80,81,
7.515,60,-0.1,19.0,15.9,204,5757,4,2882,2915,52,7.5,7.6,7.6,7.6,7.6,0,84,12.48,12.48,15.53,92.5,182.2,808.0,16.7,862.8,215,246,1.05,50,80,78,
7.565,55,-0.1,20.0,14.5,204,5757,4,2882,2908,52,6.0,6.5,6.5,6.5,6.5,0,84,12.47,12.47,15.63,89.0,173.2,772.0,15.3,849.1,215,237,1.06,36,80,77,
7.615,49,-0.1,21.4,11.5,204,5762,4,2882,2889,52,6.7,7.2,7.2,7.2,7.2,0,84,12.35,12.35,15.60,83.2,157.5,700.0,12.7,798.9,215,223,1.06,29,80,71,
7.660,45,-0.1,16.2,8.8,204,5762,4,2882,2903,52,10.5,10.9,10.9,10.9,10.9,0,84,12.44,12.44,15.73,73.0,129.7,580.0,8.1,149.6,215,203,1.07,25,80,67,
7.705,45,-0.1,14.2,7.2,203,5750,4,2882,2948,52,9.0,9.3,9.3,9.3,9.3,0,84,12.27,12.27,15.53,62.1,117.7,520.0,6.0,281.1,215,173,1.05,24,81,65,
7.755,39,-0.1,11.6,3.1,203,5760,4,2882,2882,52,13.5,13.8,13.8,13.8,13.8,0,84,12.62,12.62,15.39,51.5,100.5,448.0,3.1,254.4,215,136,1.04,24,81,77,
7.805,30,-0.1,9.9,1.0,203,5768,4,2882,2841,52,8.2,8.5,8.5,8.5,8.5,0,84,13.06,13.06,15.40,48.0,88.5,392.0,1.2,236.4,215,126,1.04,22,81,79,
7.855,9,-0.1,8.5,0.0,203,5730,4,2882,2877,52,3.0,3.7,3.7,3.7,3.7,0,84,12.94,12.94,15.02,38.6,72.7,324.0,-0.5,239.7,215,105,1.02,22,81,87,
7.905,0,-0.1,8.6,0.0,202,5644,4,2619,2781,52,-2.2,-2.5,-2.5,-2.5,-2.5,0,84,13.55,13.55,15.14,30.4,37.5,168.0,-0.7,215.6,215,91,1.02,15,81,96,
7.955,0,-0.1,8.6,0.0,202,5614,4,2482,2488,52,4.5,5.0,5.0,5.0,5.0,0,84,13.28,13.28,14.87,15.2,27.7,124.0,-1.3,44.4,215,38,1.01,10,81,97,
8.005,0,-0.1,7.5,0.0,202,5654,4,2368,2374,52,5.2,5.5,5.5,5.5,5.5,0,84,12.96,12.96,14.70,13.2,27.0,120.0,-1.7,45.2,215,37,1.00,10,81,99,
8.054,0,-0.1,6.9,0.0,202,5751,4,2292,2252,52,5.2,5.5,5.5,5.5,5.5,0,84,12.86,12.86,14.70,13.6,27.7,124.0,-2.4,61.4,215,37,1.00,10,81,99,
8.105,0,-0.1,6.5,0.0,202,5769,4,2244,2176,52,5.2,5.5,5.5,5.5,5.5,0,84,12.70,12.70,14.74,13.6,27.7,124.0,-2.7,72.8,215,37,1.00,11,81,99,
8.154,0,-0.1,5.9,0.0,202,5749,4,2213,2173,52,4.5,5.0,5.0,5.0,5.0,0,84,12.52,12.52,14.75,13.6,28.5,124.0,-2.6,86.5,215,37,1.00,12,81,99,
8.199,0,-0.1,5.6,0.0,202,5739,4,2193,2144,52,4.5,4.5,4.5,4.5,4.5,0,84,12.38,12.38,14.74,14.0,29.2,128.0,-2.3,99.7,215,39,1.00,13,81,99,
8.234,0,-0.1,5.3,0.0,202,5723,4,2182,2135,52,4.5,4.5,4.5,4.5,4.5,0,84,12.35,12.35,14.76,14.4,29.2,128.0,-2.3,117.3,215,39,1.00,13,81,99,
8.284,0,-0.1,5.1,0.0,202,5710,4,2175,2140,52,3.7,4.0,4.0,4.0,4.0,0,84,12.29,12.29,14.75,14.4,30.0,132.0,-2.1,112.5,215,39,1.00,14,81,99,
8.334,0,-0.1,4.9,0.0,200,5686,4,2169,2142,52,4.5,4.5,4.5,4.5,4.5,0,84,12.31,12.31,14.79,14.4,29.2,128.0,-2.1,113.9,215,39,1.00,14,81,99,
8.384,0,-0.1,4.7,0.0,200,5693,4,2166,2149,52,3.7,4.0,4.0,4.0,4.0,0,84,12.35,12.35,14.83,14.4,30.0,132.0,-2.0,118.5,215,39,1.00,14,81,99,
8.434,0,-0.1,4.6,0.0,200,5715,4,2164,2141,52,3.7,4.0,4.0,4.0,4.0,0,84,12.41,12.41,14.89,14.4,30.0,132.0,-1.9,126.7,215,40,1.01,14,81,99,
8.484,0,-0.1,4.5,0.0,200,5721,4,2163,2148,52,3.7,4.0,4.0,4.0,4.0,0,84,12.44,12.44,14.95,14.8,30.0,132.0,-1.8,129.9,215,40,1.01,14,81,99,
8.534,0,-0.1,4.4,0.0,200,5712,4,2162,2156,52,3.7,4.0,4.0,4.0,4.0,0,84,12.51,12.51,15.02,14.8,30.0,132.0,-1.8,130.7,215,40,1.02,15,81,99,
8.584,0,-0.1,4.3,0.0,200,5707,4,2161,2164,52,3.7,4.0,4.0,4.0,4.0,0,84,12.58,12.58,15.13,14.8,30.0,132.0,-1.6,132.3,215,40,1.02,15,81,99,
8.634,0,-0.1,4.3,0.0,200,5700,4,2161,2165,52,3.7,4.0,4.0,4.0,4.0,0,84,12.55,12.55,15.16,14.8,30.0,132.0,-1.6,133.8,215,40,1.03,15,81,99,
8.684,0,-0.1,4.2,0.0,200,5697,4,2161,2155,52,3.7,4.0,4.0,4.0,4.0,0,84,12.60,12.60,15.26,14.8,30.0,132.0,-1.5,135.4,215,40,1.03,15,81,99,
8.730,0,-0.1,4.2,0.0,200,5684,4,2161,2158,52,3.7,4.0,4.0,4.0,4.0,0,84,12.61,12.61,15.33,14.8,30.0,132.0,-1.5,132.1,215,40,1.04,15,80,99,
8.774,0,-0.1,4.2,0.0,200,5678,4,2161,2166,52,3.7,4.0,4.0,4.0,4.0,0,84,12.60,12.60,15.40,14.8,30.0,132.0,-1.4,136.3,215,40,1.04,15,80,99,
8.824,0,-0.1,4.2,0.0,199,5684,4,2161,2179,52,3.7,4.0,4.0,4.0,4.0,0,84,12.49,12.49,15.40,14.4,30.0,128.0,-1.3,137.9,215,40,1.04,15,80,99,
8.874,0,-0.1,4.2,0.0,199,5684,4,2161,2170,52,3.7,4.0,4.0,4.0,4.0,0,84,12.50,12.50,15.47,14.4,29.2,128.0,-1.3,135.6,215,39,1.05,15,80,99,
8.924,0,-0.1,4.2,0.0,199,5676,4,2161,2161,52,3.7,4.0,4.0,4.0,4.0,0,84,12.52,12.52,15.55,14.4,29.2,128.0,-1.2,135.3,215,39,1.05,15,80,99,
8.974,0,-0.1,4.2,0.0,199,5664,4,2161,2162,52,3.7,4.0,4.0,4.0,4.0,0,84,12.57,12.57,15.65,14.4,29.2,128.0,-1.2,137.8,215,39,1.06,15,80,99,
9.014,0,-0.1,4.2,0.0,199,5672,4,2161,2153,52,3.7,4.0,4.0,4.0,4.0,0,84,12.54,12.54,15.70,14.4,29.2,128.0,-1.2,137.7,215,39,1.06,15,80,99,
9.065,0,-0.1,4.2,0.0,199,5669,4,2161,2151,52,3.7,4.0,4.0,4.0,4.0,0,84,12.52,12.52,15.74,14.4,29.2,128.0,-1.2,136.3,215,39,1.07,15,80,99,
9.114,0,-0.1,4.1,0.0,199,5657,4,2161,2161,52,4.5,4.5,4.5,4.5,4.5,0,84,12.48,12.48,15.79,14.4,29.2,128.0,-1.2,134.6,215,39,1.07,15,80,99,
9.159,0,-0.1,5.0,0.0,199,5659,4,2161,2161,52,4.5,4.5,4.5,4.5,4.5,0,84,12.45,12.45,15.84,14.4,29.2,128.0,-1.1,244.1,215,39,1.07,15,80,99,
9.195,0,-0.1,5.9,0.0,199,5658,4,2161,2150,52,3.7,4.0,4.0,4.0,4.0,0,84,12.42,12.42,15.86,14.4,29.2,128.0,-1.0,195.3,215,40,1.07,14,80,99,
9.239,0,-0.1,6.2,0.0,199,5654,4,2161,2149,52,3.7,4.0,4.0,4.0,4.0,0,84,12.60,12.60,16.02,14.4,29.2,128.0,-1.0,161.7,215,40,1.09,14,80,99,
9.284,0,-0.1,6.3,0.0,199,5649,4,2161,2151,52,4.5,4.5,4.5,4.5,4.5,0,84,12.53,12.53,16.03,14.4,29.2,128.0,-1.1,145.3,215,39,1.09,13,80,99,
9.329,0,-0.1,6.5,0.0,199,5647,4,2161,2152,52,4.5,4.5,4.5,4.5,4.5,0,84,12.23,12.23,15.89,14.4,29.2,128.0,-1.1,153.3,215,39,1.08,13,80,99,
9.369,0,-0.1,6.6,0.0,199,5647,4,2161,2149,52,4.5,4.5,4.5,4.5,4.5,0,84,12.21,12.21,15.91,14.4,29.2,128.0,-1.1,146.7,215,39,1.08,13,80,99,
9.410,0,-0.1,6.7,0.0,199,5641,4,2161,2155,52,4.5,4.5,4.5,4.5,4.5,0,84,12.14,12.14,15.86,14.4,29.2,128.0,-1.1,143.9,215,39,1.07,13,80,99,
9.455,0,-0.1,6.9,0.0,199,5634,4,2161,2164,52,4.5,4.5,4.5,4.5,4.5,0,84,12.11,12.11,15.84,14.4,29.2,128.0,-1.2,143.7,215,39,1.07,12,80,99,
9.504,0,-0.1,6.9,0.0,199,5640,4,2161,2168,52,4.5,4.5,4.5,4.5,4.5,0,84,12.12,12.12,15.83,14.0,28.5,124.0,-1.2,140.1,215,39,1.07,13,80,99,
9.555,0,-0.1,7.0,0.0,199,5631,4,2161,2170,52,4.5,4.5,4.5,4.5,4.5,0,84,12.07,12.07,15.77,14.0,29.2,124.0,-1.1,139.5,215,39,1.07,12,80,99,
9.605,0,-0.1,7.1,0.0,199,5621,4,2161,2174,52,4.5,4.5,4.5,4.5,4.5,0,84,12.10,12.10,15.76,14.0,29.2,124.0,-1.1,140.3,215,39,1.07,12,80,99,
9.649,0,-0.1,7.2,0.0,199,5622,4,2161,2179,52,4.5,4.5,4.5,4.5,4.5,0,84,12.13,12.13,15.75,14.0,29.2,124.0,-1.1,138.8,215,39,1.07,12,80,99,
9.690,0,-0.1,7.2,0.0,199,5621,4,2161,2175,52,4.5,4.5,4.5,4.5,4.5,0,84,12.12,12.12,15.73,14.0,29.2,124.0,-1.1,137.4,215,39,1.07,12,80,99,
9.729,0,-0.1,7.2,0.0,198,5613,4,2161,2166,52,4.5,4.5,4.5,4.5,4.5,0,84,12.14,12.14,15.72,14.0,29.2,124.0,-1.1,137.7,215,39,1.06,12,80,99,
9.769,0,-0.1,7.3,0.0,198,5608,4,2161,2163,52,4.5,4.5,4.5,4.5,4.5,0,84,12.14,12.14,15.71,14.0,29.2,124.0,-1.1,138.1,215,39,1.06,12,80,99,
9.810,0,-0.1,7.3,0.0,198,5608,4,2161,2166,52,4.5,4.5,4.5,4.5,4.5,0,84,12.17,12.17,15.72,14.4,29.2,124.0,-1.1,135.8,215,39,1.06,12,80,99,
9.849,0,-0.1,7.3,0.0,198,5602,4,2161,2161,52,4.5,4.5,4.5,4.5,4.5,0,84,12.15,12.15,15.70,14.4,29.2,124.0,-1.1,134.3,215,39,1.06,12,80,99,
9.889,0,-0.1,7.3,0.0,198,5587,4,2161,2156,52,3.7,4.0,4.0,4.0,4.0,0,84,12.16,12.16,15.70,14.4,29.2,124.0,-1.1,131.9,215,39,1.06,12,80,99,
9.929,0,-0.1,7.4,0.0,198,5583,4,2161,2164,52,3.7,4.0,4.0,4.0,4.0,0,84,12.15,12.15,15.68,14.0,29.2,124.0,-1.2,135.4,215,39,1.06,12,80,99,
9.970,0,-0.1,7.4,0.0,198,5586,4,2161,2163,52,3.7,4.0,4.0,4.0,4.0,0,84,12.15,12.15,15.67,14.0,29.2,124.0,-1.2,133.4,215,39,1.06,12,80,99,
10.010,0,-0.1,7.4,0.0,198,5588,4,2161,2158,52,3.7,4.0,4.0,4.0,4.0,0,84,12.16,12.16,15.66,14.0,29.2,124.0,-1.2,133.3,215,39,1.06,12,79,99,
10.050,0,-0.1,7.4,0.0,198,5578,4,2161,2158,52,3.7,4.0,4.0,4.0,4.0,0,84,12.15,12.15,15.64,14.4,29.2,124.0,-1.2,133.1,215,39,1.06,12,79,99,
10.089,0,-0.1,7.4,0.0,198,5563,4,2161,2162,52,3.7,4.0,4.0,4.0,4.0,0,84,12.14,12.14,15.62,14.4,29.2,124.0,-1.2,132.0,215,39,1.06,12,79,99,
10.129,0,-0.1,7.5,0.0,198,5564,4,2161,2154,52,3.7,4.0,4.0,4.0,4.0,0,84,12.17,12.17,15.64,14.4,29.2,124.0,-1.2,136.5,215,39,1.06,12,79,99,
10.169,0,-0.1,7.5,0.0,198,5553,4,2161,2157,52,3.7,4.0,4.0,4.0,4.0,0,84,12.22,12.22,15.65,14.4,29.2,124.0,-1.2,132.1,215,39,1.06,12,79,99,
10.210,0,-0.1,7.4,0.0,198,5545,4,2161,2167,52,3.7,4.0,4.0,4.0,4.0,0,84,12.20,12.20,15.64,14.4,29.2,124.0,-1.3,128.0,215,39,1.06,12,79,99,
10.249,0,-0.1,7.5,0.0,198,5546,4,2161,2173,52,3.7,4.0,4.0,4.0,4.0,0,84,12.17,12.17,15.62,14.4,29.2,124.0,-1.3,132.7,215,39,1.06,12,79,99,
10.289,0,-0.1,7.6,0.0,198,5537,4,2161,2165,52,3.7,4.0,4.0,4.0,4.0,0,84,12.16,12.16,15.61,14.4,29.2,124.0,-1.3,134.0,215,39,1.06,12,79,99,
10.329,0,-0.1,7.6,0.0,198,5522,4,2161,2163,53,3.7,4.0,4.0,4.0,4.0,0,84,12.19,12.19,15.62,14.4,29.2,124.0,-1.3,133.2,215,39,1.06,12,78,99,
10.369,0,-0.1,7.6,0.0,198,5525,4,2161,2164,53,3.7,4.0,4.0,4.0,4.0,0,84,12.20,12.20,15.62,14.4,29.2,124.0,-1.3,132.6,215,39,1.06,12,78,99,
10.410,0,-0.1,7.6,0.0,198,5519,4,2161,2159,53,3.7,4.0,4.0,4.0,4.0,0,84,12.17,12.17,15.59,14.4,29.2,124.0,-1.4,129.6,215,39,1.06,12,78,99,
10.449,0,-0.1,7.7,0.0,198,5504,4,2161,2163,53,3.7,4.0,4.0,4.0,4.0,0,84,12.14,12.14,15.57,14.0,28.5,124.0,-1.4,132.0,215,39,1.05,12,78,99,
